"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","55 µg/m³","15h","Bona","24 µg/m³","18/12/2018 16:00",1545145501
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"15h","Bona","62 µg/m³","15h","Bona","17 µg/m³","15h","Bona","10 µg/m³","18/12/2018 16:00",1545145501
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","--","--",NA,NA,NA,"18/12/2018 17:00",1545149102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","--","--","14h","--","--","16h","Bona","21 µg/m³","18/12/2018 17:00",1545149102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"16h","Bona","34 µg/m³","16h","Bona","52 µg/m³","16h","Bona","22 µg/m³","18/12/2018 17:00",1545149102
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"14h","--","--","14h","--","--",NA,NA,NA,"18/12/2018 17:00",1545149102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"16h","Bona","45 µg/m³","16h","Bona","41 µg/m³","16h","Bona","15 µg/m³","18/12/2018 17:00",1545149102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"16h","Bona","43 µg/m³","16h","Bona","34 µg/m³","16h","Bona","12 µg/m³","18/12/2018 17:00",1545149102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","55 µg/m³","16h","Bona","25 µg/m³","18/12/2018 17:00",1545149102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"16h","Bona","58 µg/m³","16h","Bona","24 µg/m³","16h","Bona","10 µg/m³","18/12/2018 17:00",1545149102
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"16h","--","--",NA,NA,NA,"18/12/2018 18:00",1545152702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"16h","--","--","16h","--","--","18h","Bona","21 µg/m³","18/12/2018 18:00",1545152702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","22 µg/m³","17h","Bona","67 µg/m³","18h","Bona","22 µg/m³","18/12/2018 18:00",1545152702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"16h","--","--","16h","--","--",NA,NA,NA,"18/12/2018 18:00",1545152702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","33 µg/m³","17h","Bona","51 µg/m³","18h","Bona","15 µg/m³","18/12/2018 18:00",1545152702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","35 µg/m³","17h","Bona","42 µg/m³","18h","Bona","12 µg/m³","18/12/2018 18:00",1545152702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","50 µg/m³","18h","Bona","24 µg/m³","18/12/2018 18:00",1545152702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"17h","Bona","60 µg/m³","17h","Bona","20 µg/m³","18h","Bona","10 µg/m³","18/12/2018 18:00",1545152702
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"16h","--","--",NA,NA,NA,"18/12/2018 19:00",1545156301
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","10 µg/m³","18h","Bona","78 µg/m³","18h","Bona","22 µg/m³","18/12/2018 19:00",1545156301
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","11 µg/m³","18h","Bona","83 µg/m³","18h","Bona","22 µg/m³","18/12/2018 19:00",1545156301
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","23 µg/m³","18h","Bona","60 µg/m³",NA,NA,NA,"18/12/2018 19:00",1545156301
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","35 µg/m³","18h","Bona","49 µg/m³","18h","Bona","15 µg/m³","18/12/2018 19:00",1545156301
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","12 µg/m³","18h","Bona","70 µg/m³","18h","Bona","13 µg/m³","18/12/2018 19:00",1545156301
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","62 µg/m³","18h","Bona","24 µg/m³","18/12/2018 19:00",1545156301
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","62 µg/m³","18h","Bona","20 µg/m³","18h","Bona","10 µg/m³","18/12/2018 19:00",1545156301
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","59 µg/m³",NA,NA,NA,"18/12/2018 20:00",1545159902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","6 µg/m³","19h","Bona","78 µg/m³","20h","Bona","22 µg/m³","18/12/2018 20:00",1545159902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","14 µg/m³","19h","Bona","78 µg/m³","20h","Bona","22 µg/m³","18/12/2018 20:00",1545159902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","19 µg/m³","19h","Bona","65 µg/m³",NA,NA,NA,"18/12/2018 20:00",1545159902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","49 µg/m³","19h","Bona","31 µg/m³","20h","Bona","15 µg/m³","18/12/2018 20:00",1545159902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","16 µg/m³","19h","Bona","63 µg/m³","19h","Bona","13 µg/m³","18/12/2018 20:00",1545159902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","69 µg/m³","19h","Bona","24 µg/m³","18/12/2018 20:00",1545159902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"19h","Bona","69 µg/m³","19h","Bona","13 µg/m³","19h","Bona","10 µg/m³","18/12/2018 20:00",1545159902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","66 µg/m³",NA,NA,NA,"18/12/2018 21:00",1545163502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","5 µg/m³","20h","Bona","78 µg/m³","20h","Bona","22 µg/m³","18/12/2018 21:00",1545163502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","17 µg/m³","20h","Bona","73 µg/m³","20h","Bona","22 µg/m³","18/12/2018 21:00",1545163502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","13 µg/m³","20h","Bona","70 µg/m³",NA,NA,NA,"18/12/2018 21:00",1545163502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","49 µg/m³","20h","Bona","29 µg/m³","20h","Bona","15 µg/m³","18/12/2018 21:00",1545163502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","34 µg/m³","20h","Bona","38 µg/m³","20h","Bona","13 µg/m³","18/12/2018 21:00",1545163502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","74 µg/m³","20h","Bona","24 µg/m³","18/12/2018 21:00",1545163502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","68 µg/m³","20h","Bona","12 µg/m³","20h","Bona","10 µg/m³","18/12/2018 21:00",1545163502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","47 µg/m³",NA,NA,NA,"18/12/2018 22:00",1545167102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","12 µg/m³","21h","Bona","67 µg/m³","22h","Bona","22 µg/m³","18/12/2018 22:00",1545167102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","24 µg/m³","21h","Bona","60 µg/m³","22h","Bona","22 µg/m³","18/12/2018 22:00",1545167102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","15 µg/m³","21h","Bona","67 µg/m³",NA,NA,NA,"18/12/2018 22:00",1545167102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","39 µg/m³","21h","Bona","38 µg/m³","22h","Bona","15 µg/m³","18/12/2018 22:00",1545167102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","44 µg/m³","21h","Bona","26 µg/m³","22h","Bona","14 µg/m³","18/12/2018 22:00",1545167102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","74 µg/m³","22h","Bona","24 µg/m³","18/12/2018 22:00",1545167102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"21h","Bona","70 µg/m³","21h","Bona","11 µg/m³","22h","Bona","10 µg/m³","18/12/2018 22:00",1545167102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"22h","Bona","40 µg/m³",NA,NA,NA,"18/12/2018 23:00",1545170701
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"22h","Bona","20 µg/m³","22h","Bona","57 µg/m³","22h","Bona","22 µg/m³","18/12/2018 23:00",1545170701
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"22h","Bona","31 µg/m³","22h","Bona","50 µg/m³","22h","Bona","22 µg/m³","18/12/2018 23:00",1545170701
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"22h","Bona","32 µg/m³","22h","Bona","47 µg/m³",NA,NA,NA,"18/12/2018 23:00",1545170701
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"22h","Bona","26 µg/m³","22h","Bona","52 µg/m³","22h","Bona","15 µg/m³","18/12/2018 23:00",1545170701
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","48 µg/m³","22h","Bona","22 µg/m³","22h","Bona","14 µg/m³","18/12/2018 23:00",1545170701
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","73 µg/m³","22h","Bona","24 µg/m³","18/12/2018 23:00",1545170701
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"22h","Bona","68 µg/m³","22h","Bona","15 µg/m³","22h","Bona","10 µg/m³","18/12/2018 23:00",1545170701
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"23h","Bona","37 µg/m³",NA,NA,NA,"19/12/2018 0:00",1545174301
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"23h","Bona","23 µg/m³","23h","Bona","52 µg/m³","23h","Bona","22 µg/m³","19/12/2018 0:00",1545174301
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"23h","Bona","39 µg/m³","23h","Bona","39 µg/m³","23h","Bona","21 µg/m³","19/12/2018 0:00",1545174301
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"23h","Bona","32 µg/m³","23h","Bona","46 µg/m³",NA,NA,NA,"19/12/2018 0:00",1545174301
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"23h","Bona","53 µg/m³","23h","Bona","26 µg/m³","23h","Bona","15 µg/m³","19/12/2018 0:00",1545174301
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"23h","Bona","54 µg/m³","23h","Bona","16 µg/m³","23h","Bona","14 µg/m³","19/12/2018 0:00",1545174301
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"23h","Bona","73 µg/m³","23h","Bona","24 µg/m³","19/12/2018 0:00",1545174301
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"23h","Bona","74 µg/m³","23h","Bona","10 µg/m³","23h","Bona","10 µg/m³","19/12/2018 0:00",1545174301
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","29 µg/m³",NA,NA,NA,"19/12/2018 1:00",1545177901
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","24 µg/m³","0h","Bona","51 µg/m³","0h","Bona","22 µg/m³","19/12/2018 1:00",1545177901
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","44 µg/m³","0h","Bona","35 µg/m³","0h","Bona","21 µg/m³","19/12/2018 1:00",1545177901
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","27 µg/m³","0h","Bona","47 µg/m³",NA,NA,NA,"19/12/2018 1:00",1545177901
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","53 µg/m³","0h","Bona","25 µg/m³","1h","Bona","14 µg/m³","19/12/2018 1:00",1545177901
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","57 µg/m³","0h","Bona","14 µg/m³","0h","Bona","14 µg/m³","19/12/2018 1:00",1545177901
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","60 µg/m³","0h","Bona","25 µg/m³","19/12/2018 1:00",1545177901
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","78 µg/m³","0h","Bona","7 µg/m³","0h","Bona","10 µg/m³","19/12/2018 1:00",1545177901
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","22 µg/m³",NA,NA,NA,"19/12/2018 3:00",1545185101
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","6 µg/m³","2h","Bona","71 µg/m³","2h","Bona","22 µg/m³","19/12/2018 3:00",1545185101
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","35 µg/m³","2h","Bona","37 µg/m³","2h","Bona","21 µg/m³","19/12/2018 3:00",1545185101
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","11 µg/m³","2h","Bona","48 µg/m³",NA,NA,NA,"19/12/2018 3:00",1545185101
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","44 µg/m³","2h","Bona","22 µg/m³","2h","Bona","14 µg/m³","19/12/2018 3:00",1545185101
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","59 µg/m³","2h","Bona","8 µg/m³","2h","Bona","14 µg/m³","19/12/2018 3:00",1545185101
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","60 µg/m³","2h","Bona","25 µg/m³","19/12/2018 3:00",1545185101
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","82 µg/m³","2h","Bona","5 µg/m³","2h","Bona","10 µg/m³","19/12/2018 3:00",1545185101
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","23 µg/m³",NA,NA,NA,"19/12/2018 4:00",1545188702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","6 µg/m³","3h","Bona","69 µg/m³","3h","Bona","22 µg/m³","19/12/2018 4:00",1545188702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","41 µg/m³","3h","Bona","30 µg/m³","3h","Bona","21 µg/m³","19/12/2018 4:00",1545188702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","2 µg/m³","3h","Bona","55 µg/m³",NA,NA,NA,"19/12/2018 4:00",1545188702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","52 µg/m³","3h","Bona","19 µg/m³","3h","Bona","14 µg/m³","19/12/2018 4:00",1545188702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","59 µg/m³","3h","Bona","8 µg/m³","4h","Bona","14 µg/m³","19/12/2018 4:00",1545188702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","57 µg/m³","4h","Bona","26 µg/m³","19/12/2018 4:00",1545188702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"3h","Bona","79 µg/m³","3h","Bona","6 µg/m³","4h","Bona","10 µg/m³","19/12/2018 4:00",1545188702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","33 µg/m³",NA,NA,NA,"19/12/2018 6:00",1545195902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","10 µg/m³","5h","Bona","59 µg/m³","6h","Bona","23 µg/m³","19/12/2018 6:00",1545195902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","44 µg/m³","5h","Bona","27 µg/m³","6h","Bona","22 µg/m³","19/12/2018 6:00",1545195902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","1 µg/m³","5h","Bona","42 µg/m³",NA,NA,NA,"19/12/2018 6:00",1545195902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","62 µg/m³","5h","Bona","13 µg/m³","6h","Bona","15 µg/m³","19/12/2018 6:00",1545195902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","55 µg/m³","5h","Bona","11 µg/m³","6h","Bona","14 µg/m³","19/12/2018 6:00",1545195902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","48 µg/m³","6h","Bona","27 µg/m³","19/12/2018 6:00",1545195902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"5h","Bona","72 µg/m³","5h","Bona","10 µg/m³","6h","Bona","11 µg/m³","19/12/2018 6:00",1545195902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","Bona","35 µg/m³",NA,NA,NA,"19/12/2018 7:00",1545199502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"6h","Bona","9 µg/m³","6h","Bona","60 µg/m³","6h","Bona","23 µg/m³","19/12/2018 7:00",1545199502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"6h","Bona","36 µg/m³","6h","Bona","33 µg/m³","6h","Bona","22 µg/m³","19/12/2018 7:00",1545199502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","2 µg/m³","6h","Bona","38 µg/m³",NA,NA,NA,"19/12/2018 7:00",1545199502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"6h","Bona","48 µg/m³","6h","Bona","20 µg/m³","6h","Bona","15 µg/m³","19/12/2018 7:00",1545199502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","Bona","50 µg/m³","6h","Bona","16 µg/m³","6h","Bona","14 µg/m³","19/12/2018 7:00",1545199502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","48 µg/m³","7h","Bona","27 µg/m³","19/12/2018 7:00",1545199502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"6h","Bona","70 µg/m³","6h","Bona","9 µg/m³","7h","Bona","11 µg/m³","19/12/2018 7:00",1545199502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","Bona","44 µg/m³",NA,NA,NA,"19/12/2018 8:00",1545203101
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","21 µg/m³","7h","Bona","48 µg/m³","7h","Bona","23 µg/m³","19/12/2018 8:00",1545203101
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"7h","Bona","33 µg/m³","7h","Bona","35 µg/m³","7h","Bona","22 µg/m³","19/12/2018 8:00",1545203101
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","2 µg/m³","7h","Bona","44 µg/m³",NA,NA,NA,"19/12/2018 8:00",1545203101
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","45 µg/m³","7h","Bona","26 µg/m³","7h","Bona","15 µg/m³","19/12/2018 8:00",1545203101
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","29 µg/m³","7h","Bona","35 µg/m³","7h","Bona","14 µg/m³","19/12/2018 8:00",1545203101
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","58 µg/m³","7h","Bona","27 µg/m³","19/12/2018 8:00",1545203101
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"7h","Bona","68 µg/m³","7h","Bona","7 µg/m³","7h","Bona","11 µg/m³","19/12/2018 8:00",1545203101
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","61 µg/m³",NA,NA,NA,"19/12/2018 9:00",1545206702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","5 µg/m³","8h","Bona","65 µg/m³","9h","Bona","22 µg/m³","19/12/2018 9:00",1545206702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","22 µg/m³","8h","Bona","49 µg/m³","9h","Bona","20 µg/m³","19/12/2018 9:00",1545206702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","4 µg/m³","8h","Bona","65 µg/m³",NA,NA,NA,"19/12/2018 9:00",1545206702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","31 µg/m³","8h","Bona","42 µg/m³","9h","Bona","15 µg/m³","19/12/2018 9:00",1545206702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"8h","Bona","24 µg/m³","8h","Bona","44 µg/m³","9h","Bona","14 µg/m³","19/12/2018 9:00",1545206702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","62 µg/m³","9h","Bona","26 µg/m³","19/12/2018 9:00",1545206702
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"8h","Bona","65 µg/m³","8h","Bona","7 µg/m³","9h","Bona","11 µg/m³","19/12/2018 9:00",1545206702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","70 µg/m³",NA,NA,NA,"19/12/2018 10:00",1545210301
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"9h","Bona","3 µg/m³","9h","Regular","96 µg/m³","9h","Bona","22 µg/m³","19/12/2018 10:00",1545210301
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","7 µg/m³","9h","Bona","70 µg/m³","9h","Bona","20 µg/m³","19/12/2018 10:00",1545210301
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","2 µg/m³","9h","Bona","64 µg/m³",NA,NA,NA,"19/12/2018 10:00",1545210301
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","27 µg/m³","9h","Bona","47 µg/m³","9h","Bona","15 µg/m³","19/12/2018 10:00",1545210301
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","8 µg/m³","9h","Bona","72 µg/m³","9h","Bona","14 µg/m³","19/12/2018 10:00",1545210301
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","77 µg/m³","9h","Bona","27 µg/m³","19/12/2018 10:00",1545210301
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"9h","Bona","59 µg/m³","9h","Bona","10 µg/m³","9h","Bona","11 µg/m³","19/12/2018 10:00",1545210301
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","59 µg/m³",NA,NA,NA,"19/12/2018 11:00",1545213902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"10h","Bona","4 µg/m³","10h","Bona","86 µg/m³","10h","Bona","22 µg/m³","19/12/2018 11:00",1545213902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","25 µg/m³","10h","Bona","41 µg/m³","10h","Bona","19 µg/m³","19/12/2018 11:00",1545213902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","5 µg/m³","10h","Bona","69 µg/m³",NA,NA,NA,"19/12/2018 11:00",1545213902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","41 µg/m³","10h","Bona","26 µg/m³","10h","Bona","15 µg/m³","19/12/2018 11:00",1545213902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","38 µg/m³","10h","Bona","27 µg/m³","10h","Bona","15 µg/m³","19/12/2018 11:00",1545213902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","82 µg/m³","10h","Bona","26 µg/m³","19/12/2018 11:00",1545213902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","57 µg/m³","10h","Bona","10 µg/m³","10h","Bona","11 µg/m³","19/12/2018 11:00",1545213902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","17 µg/m³",NA,NA,NA,"19/12/2018 12:00",1545217501
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","Bona","29 µg/m³","11h","Bona","39 µg/m³","12h","Bona","21 µg/m³","19/12/2018 12:00",1545217501
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","33 µg/m³","11h","Bona","33 µg/m³","12h","Bona","18 µg/m³","19/12/2018 12:00",1545217501
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","32 µg/m³","11h","Bona","33 µg/m³",NA,NA,NA,"19/12/2018 12:00",1545217501
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","41 µg/m³","10h","Bona","26 µg/m³","12h","Bona","15 µg/m³","19/12/2018 12:00",1545217501
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","Bona","46 µg/m³","10h","Bona","27 µg/m³","12h","Bona","14 µg/m³","19/12/2018 12:00",1545217501
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","47 µg/m³","12h","Bona","24 µg/m³","19/12/2018 12:00",1545217501
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","55 µg/m³","11h","Bona","10 µg/m³","12h","Bona","11 µg/m³","19/12/2018 12:00",1545217501
