"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"9h","Bona","71 µg/m³","9h","Bona","5 µg/m³","10h","Bona","14 µg/m³","18/10/2018 10:00",1539849903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","49 µg/m³",NA,NA,NA,"18/10/2018 11:00",1539853503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"10h","Bona","7 µg/m³","10h","Bona","79 µg/m³","11h","Bona","23 µg/m³","18/10/2018 11:00",1539853503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","12 µg/m³","10h","Bona","79 µg/m³",NA,NA,NA,"18/10/2018 11:00",1539853503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","7 µg/m³","10h","Bona","65 µg/m³",NA,NA,NA,"18/10/2018 11:00",1539853503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","42 µg/m³","10h","Bona","32 µg/m³","11h","Bona","16 µg/m³","18/10/2018 11:00",1539853503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","40 µg/m³","10h","Bona","30 µg/m³","11h","Bona","14 µg/m³","18/10/2018 11:00",1539853503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","62 µg/m³","11h","Bona","18 µg/m³","18/10/2018 11:00",1539853503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","75 µg/m³","10h","Bona","5 µg/m³","11h","Bona","13 µg/m³","18/10/2018 11:00",1539853503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","52 µg/m³",NA,NA,NA,"18/10/2018 12:00",1539857103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","Bona","13 µg/m³","11h","Bona","70 µg/m³","12h","Bona","23 µg/m³","18/10/2018 12:00",1539857103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","12 µg/m³","10h","Bona","79 µg/m³",NA,NA,NA,"18/10/2018 12:00",1539857103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","11 µg/m³","11h","Bona","63 µg/m³",NA,NA,NA,"18/10/2018 12:00",1539857103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","39 µg/m³","11h","Bona","32 µg/m³","12h","Bona","16 µg/m³","18/10/2018 12:00",1539857103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","Bona","42 µg/m³","11h","Bona","27 µg/m³","12h","Bona","14 µg/m³","18/10/2018 12:00",1539857103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","64 µg/m³","12h","Bona","19 µg/m³","18/10/2018 12:00",1539857103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","69 µg/m³","11h","Bona","7 µg/m³","11h","Bona","13 µg/m³","18/10/2018 12:00",1539857103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","53 µg/m³",NA,NA,NA,"18/10/2018 13:00",1539860703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","13 µg/m³","12h","Bona","70 µg/m³","13h","Bona","23 µg/m³","18/10/2018 13:00",1539860703
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,"11h","--","--","11h","--","--",NA,NA,NA,"18/10/2018 13:00",1539860703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","42 µg/m³","12h","Bona","31 µg/m³",NA,NA,NA,"18/10/2018 13:00",1539860703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","22 µg/m³","12h","Bona","48 µg/m³","13h","Bona","16 µg/m³","18/10/2018 13:00",1539860703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","Bona","32 µg/m³","12h","Bona","38 µg/m³","13h","Bona","14 µg/m³","18/10/2018 13:00",1539860703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","27 µg/m³","13h","Bona","19 µg/m³","18/10/2018 13:00",1539860703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"12h","Bona","54 µg/m³","12h","Bona","19 µg/m³","13h","Bona","12 µg/m³","18/10/2018 13:00",1539860703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","36 µg/m³",NA,NA,NA,"18/10/2018 14:00",1539864303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","Bona","18 µg/m³","13h","Bona","64 µg/m³","13h","Bona","24 µg/m³","18/10/2018 14:00",1539864303
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,"11h","--","--","11h","--","--",NA,NA,NA,"18/10/2018 14:00",1539864303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","40 µg/m³","13h","Bona","29 µg/m³",NA,NA,NA,"18/10/2018 14:00",1539864303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","37 µg/m³","13h","Bona","36 µg/m³","13h","Bona","16 µg/m³","18/10/2018 14:00",1539864303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","Bona","36 µg/m³","13h","Bona","32 µg/m³","13h","Bona","14 µg/m³","18/10/2018 14:00",1539864303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","32 µg/m³","13h","Bona","19 µg/m³","18/10/2018 14:00",1539864303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"13h","Bona","63 µg/m³","13h","Bona","9 µg/m³","14h","Bona","13 µg/m³","18/10/2018 14:00",1539864303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","Bona","41 µg/m³",NA,NA,NA,"18/10/2018 15:00",1539867903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","Bona","9 µg/m³","14h","Bona","72 µg/m³","15h","Bona","23 µg/m³","18/10/2018 15:00",1539867903
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,"13h","--","--","13h","--","--",NA,NA,NA,"18/10/2018 15:00",1539867903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"14h","Bona","32 µg/m³","14h","Bona","35 µg/m³",NA,NA,NA,"18/10/2018 15:00",1539867903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"14h","Bona","37 µg/m³","14h","Bona","32 µg/m³","15h","Bona","15 µg/m³","18/10/2018 15:00",1539867903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","31 µg/m³","14h","Bona","32 µg/m³","15h","Bona","13 µg/m³","18/10/2018 15:00",1539867903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","34 µg/m³","15h","Bona","19 µg/m³","18/10/2018 15:00",1539867903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"14h","Bona","64 µg/m³","14h","Bona","7 µg/m³","15h","Bona","13 µg/m³","18/10/2018 15:00",1539867903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","33 µg/m³",NA,NA,NA,"18/10/2018 16:00",1539871503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"15h","Bona","20 µg/m³","15h","Bona","52 µg/m³","16h","Bona","23 µg/m³","18/10/2018 16:00",1539871503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","41 µg/m³","15h","Bona","32 µg/m³",NA,NA,NA,"18/10/2018 16:00",1539871503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","38 µg/m³","15h","Bona","27 µg/m³",NA,NA,NA,"18/10/2018 16:00",1539871503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","48 µg/m³","15h","Bona","20 µg/m³","16h","Bona","16 µg/m³","18/10/2018 16:00",1539871503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"15h","Bona","45 µg/m³","15h","Bona","17 µg/m³","16h","Bona","14 µg/m³","18/10/2018 16:00",1539871503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","29 µg/m³","16h","Bona","18 µg/m³","18/10/2018 16:00",1539871503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"15h","Bona","67 µg/m³","15h","Bona","4 µg/m³","16h","Bona","12 µg/m³","18/10/2018 16:00",1539871503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"16h","Bona","29 µg/m³",NA,NA,NA,"18/10/2018 17:00",1539875103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"16h","Bona","24 µg/m³","16h","Bona","54 µg/m³","17h","Bona","23 µg/m³","18/10/2018 17:00",1539875103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"16h","Bona","49 µg/m³","16h","Bona","29 µg/m³",NA,NA,NA,"18/10/2018 17:00",1539875103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"16h","Bona","42 µg/m³","16h","Bona","23 µg/m³",NA,NA,NA,"18/10/2018 17:00",1539875103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"16h","Bona","54 µg/m³","16h","Bona","21 µg/m³","16h","Bona","15 µg/m³","18/10/2018 17:00",1539875103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"16h","Bona","41 µg/m³","16h","Bona","23 µg/m³","16h","Bona","15 µg/m³","18/10/2018 17:00",1539875103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"16h","Bona","20 µg/m³","16h","Bona","18 µg/m³","18/10/2018 17:00",1539875103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"16h","Bona","67 µg/m³","16h","Bona","7 µg/m³","17h","Bona","12 µg/m³","18/10/2018 17:00",1539875103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"17h","Bona","29 µg/m³",NA,NA,NA,"18/10/2018 18:00",1539878703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"17h","Bona","26 µg/m³","17h","Bona","59 µg/m³","18h","Bona","23 µg/m³","18/10/2018 18:00",1539878703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","57 µg/m³","17h","Bona","26 µg/m³",NA,NA,NA,"18/10/2018 18:00",1539878703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"17h","Bona","51 µg/m³","17h","Bona","20 µg/m³",NA,NA,NA,"18/10/2018 18:00",1539878703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","60 µg/m³","17h","Bona","18 µg/m³","18h","Bona","15 µg/m³","18/10/2018 18:00",1539878703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","48 µg/m³","17h","Bona","23 µg/m³","18h","Bona","16 µg/m³","18/10/2018 18:00",1539878703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","22 µg/m³","18h","Bona","19 µg/m³","18/10/2018 18:00",1539878703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"17h","Bona","67 µg/m³","17h","Bona","9 µg/m³","18h","Bona","12 µg/m³","18/10/2018 18:00",1539878703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","37 µg/m³",NA,NA,NA,"18/10/2018 19:00",1539882303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","24 µg/m³","18h","Bona","69 µg/m³","19h","Bona","24 µg/m³","18/10/2018 19:00",1539882303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","57 µg/m³","18h","Bona","32 µg/m³",NA,NA,NA,"18/10/2018 19:00",1539882303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","54 µg/m³","18h","Bona","22 µg/m³",NA,NA,NA,"18/10/2018 19:00",1539882303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","60 µg/m³","18h","Bona","23 µg/m³","19h","Bona","16 µg/m³","18/10/2018 19:00",1539882303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"18h","Bona","45 µg/m³","18h","Bona","31 µg/m³","19h","Bona","16 µg/m³","18/10/2018 19:00",1539882303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","26 µg/m³","19h","Bona","19 µg/m³","18/10/2018 19:00",1539882303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","76 µg/m³","18h","Bona","6 µg/m³","19h","Bona","13 µg/m³","18/10/2018 19:00",1539882303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","44 µg/m³",NA,NA,NA,"18/10/2018 20:00",1539885903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","21 µg/m³","19h","Bona","78 µg/m³","20h","Bona","24 µg/m³","18/10/2018 20:00",1539885903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","43 µg/m³","19h","Bona","53 µg/m³",NA,NA,NA,"18/10/2018 20:00",1539885903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","57 µg/m³","19h","Bona","23 µg/m³",NA,NA,NA,"18/10/2018 20:00",1539885903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","57 µg/m³","19h","Bona","29 µg/m³","20h","Bona","16 µg/m³","18/10/2018 20:00",1539885903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","53 µg/m³","19h","Bona","26 µg/m³","19h","Bona","16 µg/m³","18/10/2018 20:00",1539885903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","25 µg/m³","19h","Bona","19 µg/m³","18/10/2018 20:00",1539885903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"19h","Bona","77 µg/m³","19h","Bona","6 µg/m³","20h","Bona","13 µg/m³","18/10/2018 20:00",1539885903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","38 µg/m³",NA,NA,NA,"18/10/2018 21:00",1539889503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","22 µg/m³","20h","Bona","72 µg/m³","21h","Bona","24 µg/m³","18/10/2018 21:00",1539889503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","56 µg/m³","20h","Bona","38 µg/m³",NA,NA,NA,"18/10/2018 21:00",1539889503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","62 µg/m³","20h","Bona","22 µg/m³",NA,NA,NA,"18/10/2018 21:00",1539889503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","66 µg/m³","20h","Bona","23 µg/m³","21h","Bona","16 µg/m³","18/10/2018 21:00",1539889503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","53 µg/m³","20h","Bona","26 µg/m³","21h","Bona","17 µg/m³","18/10/2018 21:00",1539889503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","29 µg/m³","21h","Bona","20 µg/m³","18/10/2018 21:00",1539889503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","80 µg/m³","20h","Bona","6 µg/m³","21h","Bona","13 µg/m³","18/10/2018 21:00",1539889503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","35 µg/m³",NA,NA,NA,"18/10/2018 22:00",1539893102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","23 µg/m³","21h","Bona","69 µg/m³","22h","Bona","25 µg/m³","18/10/2018 22:00",1539893102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","51 µg/m³","21h","Bona","50 µg/m³",NA,NA,NA,"18/10/2018 22:00",1539893102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","66 µg/m³","21h","Bona","16 µg/m³",NA,NA,NA,"18/10/2018 22:00",1539893102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"21h","Bona","71 µg/m³","21h","Bona","20 µg/m³","22h","Bona","16 µg/m³","18/10/2018 22:00",1539893102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","58 µg/m³","21h","Bona","23 µg/m³","22h","Bona","17 µg/m³","18/10/2018 22:00",1539893102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","18 µg/m³","22h","Bona","20 µg/m³","18/10/2018 22:00",1539893102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"21h","Bona","83 µg/m³","21h","Bona","6 µg/m³","22h","Bona","13 µg/m³","18/10/2018 22:00",1539893102
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/2018 23:00",1539896703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"23h","Bona","25 µg/m³","18/10/2018 23:00",1539896703
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/2018 23:00",1539896703
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/2018 23:00",1539896703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"23h","Bona","16 µg/m³","18/10/2018 23:00",1539896703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","60 µg/m³","22h","Bona","21 µg/m³","22h","Bona","17 µg/m³","18/10/2018 23:00",1539896703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","17 µg/m³","22h","Bona","20 µg/m³","18/10/2018 23:00",1539896703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"22h","Bona","85 µg/m³","22h","Bona","5 µg/m³","22h","Bona","13 µg/m³","18/10/2018 23:00",1539896703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","32 µg/m³",NA,NA,NA,"19/10/2018 0:00",1539900304
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","53 µg/m³","0h","Bona","34 µg/m³","0h","Bona","25 µg/m³","19/10/2018 0:00",1539900304
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","75 µg/m³","0h","Bona","17 µg/m³",NA,NA,NA,"19/10/2018 0:00",1539900304
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","67 µg/m³","0h","Bona","21 µg/m³",NA,NA,NA,"19/10/2018 0:00",1539900304
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","75 µg/m³","0h","Bona","18 µg/m³","0h","Bona","16 µg/m³","19/10/2018 0:00",1539900304
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","63 µg/m³","0h","Bona","18 µg/m³","0h","Bona","17 µg/m³","19/10/2018 0:00",1539900304
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","13 µg/m³","0h","Bona","20 µg/m³","19/10/2018 0:00",1539900304
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","85 µg/m³","0h","Bona","7 µg/m³","0h","Bona","13 µg/m³","19/10/2018 0:00",1539900304
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","32 µg/m³",NA,NA,NA,"19/10/2018 1:00",1539903903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","58 µg/m³","0h","Bona","30 µg/m³","0h","Bona","25 µg/m³","19/10/2018 1:00",1539903903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","81 µg/m³","0h","Bona","13 µg/m³",NA,NA,NA,"19/10/2018 1:00",1539903903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","72 µg/m³","0h","Bona","20 µg/m³",NA,NA,NA,"19/10/2018 1:00",1539903903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","88 µg/m³","0h","Bona","7 µg/m³","1h","Bona","17 µg/m³","19/10/2018 1:00",1539903903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","77 µg/m³","0h","Bona","7 µg/m³","1h","Bona","17 µg/m³","19/10/2018 1:00",1539903903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","17 µg/m³","1h","Bona","20 µg/m³","19/10/2018 1:00",1539903903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"0h","Bona","89 µg/m³","0h","Bona","4 µg/m³","1h","Bona","13 µg/m³","19/10/2018 1:00",1539903903
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","--","--",NA,NA,NA,"19/10/2018 2:00",1539907504
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","62 µg/m³","1h","Bona","26 µg/m³","2h","Bona","25 µg/m³","19/10/2018 2:00",1539907504
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","82 µg/m³","1h","Bona","10 µg/m³",NA,NA,NA,"19/10/2018 2:00",1539907504
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","78 µg/m³","1h","Bona","10 µg/m³",NA,NA,NA,"19/10/2018 2:00",1539907504
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"1h","Bona","88 µg/m³","1h","Bona","6 µg/m³","2h","Bona","17 µg/m³","19/10/2018 2:00",1539907504
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","77 µg/m³","1h","Bona","6 µg/m³","2h","Bona","17 µg/m³","19/10/2018 2:00",1539907504
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","20 µg/m³","2h","Bona","21 µg/m³","19/10/2018 2:00",1539907504
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"1h","Bona","92 µg/m³","1h","Bona","1 µg/m³","1h","Bona","13 µg/m³","19/10/2018 2:00",1539907504
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","--","--",NA,NA,NA,"19/10/2018 3:00",1539911105
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","66 µg/m³","2h","Bona","21 µg/m³","3h","Bona","25 µg/m³","19/10/2018 3:00",1539911105
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","87 µg/m³","2h","Bona","7 µg/m³",NA,NA,NA,"19/10/2018 3:00",1539911105
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","77 µg/m³","2h","Bona","20 µg/m³",NA,NA,NA,"19/10/2018 3:00",1539911105
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"2h","Bona","92 µg/m³","2h","Bona","4 µg/m³","3h","Bona","16 µg/m³","19/10/2018 3:00",1539911105
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","77 µg/m³","1h","Bona","6 µg/m³","3h","Bona","17 µg/m³","19/10/2018 3:00",1539911105
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","19 µg/m³","3h","Bona","20 µg/m³","19/10/2018 3:00",1539911105
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"2h","Bona","92 µg/m³","2h","Bona","2 µg/m³","3h","Bona","13 µg/m³","19/10/2018 3:00",1539911105
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","--","--",NA,NA,NA,"19/10/2018 4:00",1539914703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","74 µg/m³","3h","Bona","15 µg/m³","3h","Bona","25 µg/m³","19/10/2018 4:00",1539914703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","90 µg/m³","3h","Bona","7 µg/m³",NA,NA,NA,"19/10/2018 4:00",1539914703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","82 µg/m³","3h","Bona","12 µg/m³",NA,NA,NA,"19/10/2018 4:00",1539914703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"3h","Bona","94 µg/m³","3h","Bona","5 µg/m³","3h","Bona","16 µg/m³","19/10/2018 4:00",1539914703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","83 µg/m³","3h","Bona","4 µg/m³","4h","Bona","17 µg/m³","19/10/2018 4:00",1539914703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","26 µg/m³","4h","Bona","20 µg/m³","19/10/2018 4:00",1539914703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"3h","Bona","96 µg/m³","3h","Bona","2 µg/m³","4h","Bona","13 µg/m³","19/10/2018 4:00",1539914703
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","--","--",NA,NA,NA,"19/10/2018 5:00",1539918303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","71 µg/m³","4h","Bona","18 µg/m³","5h","Bona","25 µg/m³","19/10/2018 5:00",1539918303
