"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","17 µg/m³",NA,NA,NA,"18/08/2018 20:00",1534615502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","76 µg/m³","19h","Bona","43 µg/m³",NA,NA,NA,"18/08/2018 20:00",1534615502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","85 µg/m³",NA,NA,NA,NA,NA,NA,"18/08/2018 20:00",1534615502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 20:00",1534615502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"17h","--","--","18/08/2018 20:00",1534615502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"19h","Bona","95 µg/m³","19h","Bona","11 µg/m³","20h","Bona","9 µg/m³","18/08/2018 20:00",1534615502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","46 µg/m³","20h","Bona","9 µg/m³","18/08/2018 20:00",1534615502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 20:00",1534615502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","11 µg/m³",NA,NA,NA,"18/08/2018 21:00",1534619102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","69 µg/m³","20h","Bona","47 µg/m³",NA,NA,NA,"18/08/2018 21:00",1534619102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","80 µg/m³",NA,NA,NA,NA,NA,NA,"18/08/2018 21:00",1534619102
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 21:00",1534619102
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 21:00",1534619102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","88 µg/m³","20h","Bona","12 µg/m³","21h","Bona","9 µg/m³","18/08/2018 21:00",1534619102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","41 µg/m³","21h","Bona","10 µg/m³","18/08/2018 21:00",1534619102
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 21:00",1534619102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","15 µg/m³",NA,NA,NA,"18/08/2018 22:00",1534622702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"21h","Bona","71 µg/m³","21h","Bona","34 µg/m³",NA,NA,NA,"18/08/2018 22:00",1534622702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","71 µg/m³",NA,NA,NA,NA,NA,NA,"18/08/2018 22:00",1534622702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 22:00",1534622702
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 22:00",1534622702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","70 µg/m³","21h","Bona","24 µg/m³","22h","Bona","10 µg/m³","18/08/2018 22:00",1534622702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","29 µg/m³","22h","Bona","10 µg/m³","18/08/2018 22:00",1534622702
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 22:00",1534622702
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 23:00",1534626302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"22h","Bona","51 µg/m³","22h","Bona","46 µg/m³",NA,NA,NA,"18/08/2018 23:00",1534626302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"22h","Bona","56 µg/m³",NA,NA,NA,NA,NA,NA,"18/08/2018 23:00",1534626302
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 23:00",1534626302
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 23:00",1534626302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","49 µg/m³","22h","Bona","42 µg/m³","22h","Bona","10 µg/m³","18/08/2018 23:00",1534626302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","36 µg/m³","22h","Bona","10 µg/m³","18/08/2018 23:00",1534626302
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2018 23:00",1534626302
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","41 µg/m³",NA,NA,NA,"19/08/2018 0:00",1534629903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","38 µg/m³","0h","Bona","48 µg/m³",NA,NA,NA,"19/08/2018 0:00",1534629903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","45 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 0:00",1534629903
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"22h","--","--","22h","--","--",NA,NA,NA,"19/08/2018 0:00",1534629903
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"22h","--","--","22h","--","--",NA,NA,NA,"19/08/2018 0:00",1534629903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","48 µg/m³","0h","Bona","34 µg/m³","0h","Bona","10 µg/m³","19/08/2018 0:00",1534629903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","50 µg/m³","0h","Bona","10 µg/m³","19/08/2018 0:00",1534629903
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,"22h","--","--","22h","--","--",NA,NA,NA,"19/08/2018 0:00",1534629903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","28 µg/m³",NA,NA,NA,"19/08/2018 1:00",1534633503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","42 µg/m³","0h","Bona","43 µg/m³",NA,NA,NA,"19/08/2018 1:00",1534633503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","48 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 1:00",1534633503
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 1:00",1534633503
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 1:00",1534633503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","60 µg/m³","0h","Bona","19 µg/m³","1h","Bona","10 µg/m³","19/08/2018 1:00",1534633503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","65 µg/m³","1h","Bona","10 µg/m³","19/08/2018 1:00",1534633503
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 1:00",1534633503
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","38 µg/m³",NA,NA,NA,"19/08/2018 2:00",1534637103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","45 µg/m³","1h","Bona","35 µg/m³",NA,NA,NA,"19/08/2018 2:00",1534637103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","35 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 2:00",1534637103
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 2:00",1534637103
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 2:00",1534637103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","28 µg/m³","1h","Bona","48 µg/m³","1h","Bona","10 µg/m³","19/08/2018 2:00",1534637103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","40 µg/m³","1h","Bona","10 µg/m³","19/08/2018 2:00",1534637103
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 2:00",1534637103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","38 µg/m³",NA,NA,NA,"19/08/2018 3:00",1534640703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","42 µg/m³","2h","Bona","36 µg/m³",NA,NA,NA,"19/08/2018 3:00",1534640703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","30 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 3:00",1534640703
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 3:00",1534640703
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 3:00",1534640703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"2h","Bona","31 µg/m³","2h","Bona","45 µg/m³","3h","Bona","11 µg/m³","19/08/2018 3:00",1534640703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","36 µg/m³","3h","Bona","11 µg/m³","19/08/2018 3:00",1534640703
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 3:00",1534640703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","26 µg/m³",NA,NA,NA,"19/08/2018 4:00",1534644303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","40 µg/m³","3h","Bona","37 µg/m³",NA,NA,NA,"19/08/2018 4:00",1534644303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","7 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 4:00",1534644303
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 4:00",1534644303
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 4:00",1534644303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","51 µg/m³","3h","Bona","25 µg/m³","4h","Bona","11 µg/m³","19/08/2018 4:00",1534644303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","26 µg/m³","4h","Bona","11 µg/m³","19/08/2018 4:00",1534644303
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 4:00",1534644303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","Bona","17 µg/m³",NA,NA,NA,"19/08/2018 5:00",1534647902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","27 µg/m³","4h","Bona","46 µg/m³",NA,NA,NA,"19/08/2018 5:00",1534647902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","12 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 5:00",1534647902
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 5:00",1534647902
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 5:00",1534647902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","37 µg/m³","4h","Bona","36 µg/m³","4h","Bona","11 µg/m³","19/08/2018 5:00",1534647902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","28 µg/m³","4h","Bona","11 µg/m³","19/08/2018 5:00",1534647902
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 5:00",1534647902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","12 µg/m³",NA,NA,NA,"19/08/2018 6:00",1534651502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","21 µg/m³","5h","Bona","49 µg/m³",NA,NA,NA,"19/08/2018 6:00",1534651502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","5 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 6:00",1534651502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 6:00",1534651502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 6:00",1534651502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","56 µg/m³","5h","Bona","11 µg/m³","6h","Bona","11 µg/m³","19/08/2018 6:00",1534651502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","24 µg/m³","6h","Bona","12 µg/m³","19/08/2018 6:00",1534651502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 6:00",1534651502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","Bona","10 µg/m³",NA,NA,NA,"19/08/2018 7:00",1534655103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"6h","Bona","6 µg/m³","6h","Bona","65 µg/m³",NA,NA,NA,"19/08/2018 7:00",1534655103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"6h","Bona","8 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 7:00",1534655103
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 7:00",1534655103
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 7:00",1534655103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","Bona","52 µg/m³","6h","Bona","9 µg/m³","7h","Bona","12 µg/m³","19/08/2018 7:00",1534655103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","26 µg/m³","7h","Bona","12 µg/m³","19/08/2018 7:00",1534655103
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 7:00",1534655103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","Bona","29 µg/m³",NA,NA,NA,"19/08/2018 8:00",1534658703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","4 µg/m³","7h","Bona","65 µg/m³",NA,NA,NA,"19/08/2018 8:00",1534658703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"7h","Bona","13 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 8:00",1534658703
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 8:00",1534658703
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 8:00",1534658703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","39 µg/m³","7h","Bona","19 µg/m³","8h","Bona","12 µg/m³","19/08/2018 8:00",1534658703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","28 µg/m³","7h","Bona","12 µg/m³","19/08/2018 8:00",1534658703
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 8:00",1534658703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","25 µg/m³",NA,NA,NA,"19/08/2018 9:00",1534662303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","5 µg/m³","8h","Bona","62 µg/m³",NA,NA,NA,"19/08/2018 9:00",1534662303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","10 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 9:00",1534662303
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 9:00",1534662303
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 9:00",1534662303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"8h","Bona","20 µg/m³","8h","Bona","37 µg/m³","9h","Bona","12 µg/m³","19/08/2018 9:00",1534662303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","33 µg/m³","9h","Bona","12 µg/m³","19/08/2018 9:00",1534662303
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 9:00",1534662303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","25 µg/m³",NA,NA,NA,"19/08/2018 10:00",1534665903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","Bona","33 µg/m³","9h","Bona","35 µg/m³",NA,NA,NA,"19/08/2018 10:00",1534665903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","20 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 10:00",1534665903
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 10:00",1534665903
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 10:00",1534665903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","28 µg/m³","9h","Bona","33 µg/m³","10h","Bona","12 µg/m³","19/08/2018 10:00",1534665903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","27 µg/m³","10h","Bona","12 µg/m³","19/08/2018 10:00",1534665903
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 10:00",1534665903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","24 µg/m³",NA,NA,NA,"19/08/2018 11:00",1534669502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"10h","Bona","50 µg/m³","10h","Bona","18 µg/m³",NA,NA,NA,"19/08/2018 11:00",1534669502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","25 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 11:00",1534669502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 11:00",1534669502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 11:00",1534669502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","63 µg/m³","10h","Bona","10 µg/m³","11h","Bona","12 µg/m³","19/08/2018 11:00",1534669502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","27 µg/m³","11h","Bona","13 µg/m³","19/08/2018 11:00",1534669502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 11:00",1534669502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","9 µg/m³",NA,NA,NA,"19/08/2018 12:00",1534673102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","Bona","53 µg/m³","11h","Bona","25 µg/m³",NA,NA,NA,"19/08/2018 12:00",1534673102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","53 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 12:00",1534673102
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 12:00",1534673102
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 12:00",1534673102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","Bona","72 µg/m³","11h","Bona","4 µg/m³","12h","Bona","13 µg/m³","19/08/2018 12:00",1534673102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","25 µg/m³","12h","Bona","13 µg/m³","19/08/2018 12:00",1534673102
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 12:00",1534673102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","10 µg/m³",NA,NA,NA,"19/08/2018 13:00",1534676702
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","63 µg/m³","12h","Bona","24 µg/m³",NA,NA,NA,"19/08/2018 13:00",1534676702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","Bona","83 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 13:00",1534676702
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 13:00",1534676702
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 13:00",1534676702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","Bona","77 µg/m³","12h","Bona","3 µg/m³","13h","Bona","13 µg/m³","19/08/2018 13:00",1534676702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","31 µg/m³","13h","Bona","13 µg/m³","19/08/2018 13:00",1534676702
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 13:00",1534676702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","7 µg/m³",NA,NA,NA,"19/08/2018 14:00",1534680303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","Bona","61 µg/m³","13h","Bona","43 µg/m³",NA,NA,NA,"19/08/2018 14:00",1534680303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","Bona","83 µg/m³",NA,NA,NA,NA,NA,NA,"19/08/2018 14:00",1534680303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","81 µg/m³","13h","Bona","34 µg/m³",NA,NA,NA,"19/08/2018 14:00",1534680303
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 14:00",1534680303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","Bona","90 µg/m³","13h","Bona","4 µg/m³","14h","Bona","13 µg/m³","19/08/2018 14:00",1534680303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","36 µg/m³","14h","Bona","14 µg/m³","19/08/2018 14:00",1534680303
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 14:00",1534680303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","Bona","17 µg/m³",NA,NA,NA,"19/08/2018 15:00",1534683903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","Bona","79 µg/m³","14h","Bona","45 µg/m³",NA,NA,NA,"19/08/2018 15:00",1534683903
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,"13h","--","--",NA,NA,NA,NA,NA,NA,"19/08/2018 15:00",1534683903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"14h","Bona","89 µg/m³","14h","Bona","25 µg/m³",NA,NA,NA,"19/08/2018 15:00",1534683903
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2018 15:00",1534683903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","103 µg/m³","14h","Bona","11 µg/m³","15h","Bona","13 µg/m³","19/08/2018 15:00",1534683903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","27 µg/m³","15h","Bona","14 µg/m³","19/08/2018 15:00",1534683903
