"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","64 µg/m³","5h","Bona","32 µg/m³","5h","Bona","24 µg/m³","12/07/2018 6:00",1531368305
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","48 µg/m³","5h","Bona","28 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531368305
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","54 µg/m³","5h","Bona","35 µg/m³","5h","Bona","23 µg/m³","12/07/2018 6:00",1531368305
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","--","--","5h","Bona","21 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531368305
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","34 µg/m³","5h","Bona","29 µg/m³","12/07/2018 6:00",1531368305
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"5h","Regular","114 µg/m³","5h","Bona","9 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531368305
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"5h","Bona","28 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531371902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","60 µg/m³","5h","Bona","39 µg/m³","6h","Bona","31 µg/m³","12/07/2018 6:00",1531371902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","64 µg/m³","5h","Bona","32 µg/m³","6h","Bona","24 µg/m³","12/07/2018 6:00",1531371902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","48 µg/m³","5h","Bona","28 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531371902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"5h","Bona","54 µg/m³","5h","Bona","35 µg/m³","6h","Bona","23 µg/m³","12/07/2018 6:00",1531371902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","--","--","5h","Bona","21 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531371902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","34 µg/m³","6h","Bona","29 µg/m³","12/07/2018 6:00",1531371902
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"5h","Regular","114 µg/m³","5h","Bona","9 µg/m³",NA,NA,NA,"12/07/2018 6:00",1531371902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"8h","Bona","44 µg/m³",NA,NA,NA,"12/07/2018 9:00",1531379103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","18 µg/m³","8h","Bona","84 µg/m³","8h","Bona","31 µg/m³","12/07/2018 9:00",1531379103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","33 µg/m³","8h","Bona","51 µg/m³","8h","Bona","24 µg/m³","12/07/2018 9:00",1531379103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","25 µg/m³","8h","Bona","47 µg/m³",NA,NA,NA,"12/07/2018 9:00",1531379103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","35 µg/m³","8h","Bona","44 µg/m³","8h","Bona","22 µg/m³","12/07/2018 9:00",1531379103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","--","--","8h","Bona","36 µg/m³","8h","Bona","19 µg/m³","12/07/2018 9:00",1531379103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","65 µg/m³","8h","Bona","29 µg/m³","12/07/2018 9:00",1531379103
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"8h","Bona","111 µg/m³","8h","Bona","9 µg/m³",NA,NA,NA,"12/07/2018 9:00",1531379103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","Bona","76 µg/m³",NA,NA,NA,"12/07/2018 10:00",1531382702
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"9h","Bona","26 µg/m³","9h","Regular","94 µg/m³","9h","Bona","30 µg/m³","12/07/2018 10:00",1531382702
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","44 µg/m³","9h","Bona","66 µg/m³","9h","Bona","24 µg/m³","12/07/2018 10:00",1531382702
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","31 µg/m³","9h","Bona","63 µg/m³",NA,NA,NA,"12/07/2018 10:00",1531382702
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","64 µg/m³","9h","Bona","39 µg/m³","9h","Bona","22 µg/m³","12/07/2018 10:00",1531382702
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","--","--","9h","Bona","51 µg/m³","9h","Bona","19 µg/m³","12/07/2018 10:00",1531382702
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","79 µg/m³","9h","Bona","29 µg/m³","12/07/2018 10:00",1531382702
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"9h","Regular","113 µg/m³","9h","Bona","9 µg/m³",NA,NA,NA,"12/07/2018 10:00",1531382702
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","Bona","70 µg/m³",NA,NA,NA,"12/07/2018 11:00",1531386303
"Barcelona - Eixample","Regular","IH","01","08019043",2.1538,41.3853,"10h","Bona","32 µg/m³","10h","Regular","102 µg/m³","10h","Bona","31 µg/m³","12/07/2018 11:00",1531386303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","44 µg/m³","9h","Bona","66 µg/m³","10h","Bona","23 µg/m³","12/07/2018 11:00",1531386303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","57 µg/m³","10h","Bona","56 µg/m³",NA,NA,NA,"12/07/2018 11:00",1531386303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","65 µg/m³","10h","Bona","44 µg/m³","10h","Bona","22 µg/m³","12/07/2018 11:00",1531386303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","--","--","10h","Bona","42 µg/m³","11h","Bona","19 µg/m³","12/07/2018 11:00",1531386303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","53 µg/m³","10h","Bona","29 µg/m³","12/07/2018 11:00",1531386303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"10h","Bona","109 µg/m³","10h","Bona","18 µg/m³",NA,NA,NA,"12/07/2018 11:00",1531386303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"11h","Bona","42 µg/m³",NA,NA,NA,"12/07/2018 12:00",1531389903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","Bona","58 µg/m³","11h","Bona","87 µg/m³","11h","Bona","31 µg/m³","12/07/2018 12:00",1531389903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","44 µg/m³","9h","Bona","66 µg/m³","11h","Bona","23 µg/m³","12/07/2018 12:00",1531389903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","104 µg/m³","11h","Bona","19 µg/m³",NA,NA,NA,"12/07/2018 12:00",1531389903
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","85 µg/m³","11h","Bona","35 µg/m³","11h","Bona","22 µg/m³","12/07/2018 12:00",1531389903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","--","--","11h","Bona","36 µg/m³","11h","Bona","19 µg/m³","12/07/2018 12:00",1531389903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","27 µg/m³","11h","Bona","29 µg/m³","12/07/2018 12:00",1531389903
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","100 µg/m³","11h","Bona","26 µg/m³",NA,NA,NA,"12/07/2018 12:00",1531389903
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","Bona","29 µg/m³",NA,NA,NA,"12/07/2018 13:00",1531393502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","74 µg/m³","12h","Bona","76 µg/m³","12h","Bona","31 µg/m³","12/07/2018 13:00",1531393502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","--","--","10h","--","--","12h","Bona","23 µg/m³","12/07/2018 13:00",1531393502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","95 µg/m³","12h","Bona","26 µg/m³",NA,NA,NA,"12/07/2018 13:00",1531393502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","107 µg/m³","12h","Bona","22 µg/m³","12h","Bona","22 µg/m³","12/07/2018 13:00",1531393502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","--","--","11h","Bona","36 µg/m³","12h","Bona","19 µg/m³","12/07/2018 13:00",1531393502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","21 µg/m³","12h","Bona","29 µg/m³","12/07/2018 13:00",1531393502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"12h","Bona","105 µg/m³","12h","Bona","30 µg/m³",NA,NA,NA,"12/07/2018 13:00",1531393502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","Bona","26 µg/m³",NA,NA,NA,"12/07/2018 14:00",1531397102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","Bona","74 µg/m³","13h","Bona","68 µg/m³","13h","Bona","33 µg/m³","12/07/2018 14:00",1531397102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","--","--","11h","--","--","13h","Bona","22 µg/m³","12/07/2018 14:00",1531397102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","95 µg/m³","13h","Bona","20 µg/m³",NA,NA,NA,"12/07/2018 14:00",1531397102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","111 µg/m³","13h","Bona","14 µg/m³","13h","Bona","22 µg/m³","12/07/2018 14:00",1531397102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","--","--","11h","Bona","36 µg/m³","13h","Bona","19 µg/m³","12/07/2018 14:00",1531397102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","21 µg/m³","13h","Bona","29 µg/m³","12/07/2018 14:00",1531397102
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"13h","Regular","116 µg/m³","13h","Bona","20 µg/m³",NA,NA,NA,"12/07/2018 14:00",1531397102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"14h","Bona","24 µg/m³",NA,NA,NA,"12/07/2018 15:00",1531400703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","Bona","81 µg/m³","14h","Bona","58 µg/m³","14h","Bona","34 µg/m³","12/07/2018 15:00",1531400703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","--","--","12h","--","--","14h","Bona","22 µg/m³","12/07/2018 15:00",1531400703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"14h","Bona","91 µg/m³","14h","Bona","16 µg/m³",NA,NA,NA,"12/07/2018 15:00",1531400703
"Barcelona - Vall Hebron","Regular","IN","01","08019054",2.148,41.4261,"14h","Regular","113 µg/m³","14h","Bona","15 µg/m³","14h","Bona","22 µg/m³","12/07/2018 15:00",1531400703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","--","--","12h","--","--","14h","Bona","19 µg/m³","12/07/2018 15:00",1531400703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","19 µg/m³","14h","Bona","30 µg/m³","12/07/2018 15:00",1531400703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"14h","Bona","111 µg/m³","14h","Bona","23 µg/m³",NA,NA,NA,"12/07/2018 15:00",1531400703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","15 µg/m³",NA,NA,NA,"12/07/2018 16:00",1531404303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","Bona","81 µg/m³","14h","Bona","58 µg/m³","15h","Bona","34 µg/m³","12/07/2018 16:00",1531404303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","92 µg/m³","15h","Bona","29 µg/m³","15h","Bona","26 µg/m³","12/07/2018 16:00",1531404303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"15h","Bona","91 µg/m³","15h","Bona","15 µg/m³",NA,NA,NA,"12/07/2018 16:00",1531404303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","104 µg/m³","15h","Bona","18 µg/m³","15h","Bona","22 µg/m³","12/07/2018 16:00",1531404303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","--","--","13h","--","--","15h","Bona","19 µg/m³","12/07/2018 16:00",1531404303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","17 µg/m³","15h","Bona","30 µg/m³","12/07/2018 16:00",1531404303
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"15h","Regular","117 µg/m³","15h","Bona","13 µg/m³",NA,NA,NA,"12/07/2018 16:00",1531404303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"17h","Bona","30 µg/m³",NA,NA,NA,"16/07/2018 18:00",1531757102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"17h","Bona","74 µg/m³","17h","Bona","83 µg/m³","18h","Bona","36 µg/m³","16/07/2018 18:00",1531757102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","78 µg/m³","17h","Bona","63 µg/m³","17h","Bona","33 µg/m³","16/07/2018 18:00",1531757102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"17h","Bona","98 µg/m³","17h","Bona","38 µg/m³",NA,NA,NA,"16/07/2018 18:00",1531757102
"Barcelona - Vall Hebron","Regular","IN","01","08019054",2.148,41.4261,"17h","Regular","113 µg/m³","17h","Bona","26 µg/m³","17h","Bona","31 µg/m³","16/07/2018 18:00",1531757102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"17h","Bona","109 µg/m³","17h","Bona","29 µg/m³",NA,NA,NA,"16/07/2018 18:00",1531757102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","25 µg/m³","17h","Bona","35 µg/m³","16/07/2018 18:00",1531757102
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"17h","Regular","124 µg/m³","17h","Bona","26 µg/m³",NA,NA,NA,"16/07/2018 18:00",1531757102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","22 µg/m³",NA,NA,NA,"16/07/2018 19:00",1531760703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","81 µg/m³","18h","Bona","72 µg/m³","19h","Bona","35 µg/m³","16/07/2018 19:00",1531760703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","94 µg/m³","18h","Bona","54 µg/m³","19h","Bona","33 µg/m³","16/07/2018 19:00",1531760703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"18h","Bona","104 µg/m³","18h","Bona","48 µg/m³",NA,NA,NA,"16/07/2018 19:00",1531760703
"Barcelona - Vall Hebron","Regular","IN","01","08019054",2.148,41.4261,"18h","Regular","125 µg/m³","18h","Bona","17 µg/m³","19h","Bona","30 µg/m³","16/07/2018 19:00",1531760703
"Barcelona - Palau Reial","Regular","IZ","01","08019057",2.1151,41.3875,"18h","Regular","126 µg/m³","18h","Bona","16 µg/m³",NA,NA,NA,"16/07/2018 19:00",1531760703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","35 µg/m³","19h","Bona","35 µg/m³","16/07/2018 19:00",1531760703
"Barcelona - Observ Fabra","Regular","OF","01","08019058",2.1239,41.4183,"18h","Regular","132 µg/m³","18h","Bona","14 µg/m³",NA,NA,NA,"16/07/2018 19:00",1531760703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","15 µg/m³",NA,NA,NA,"23/07/2018 15:00",1532353432
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"15h","Bona","61 µg/m³","15h","Bona","52 µg/m³","15h","Bona","19 µg/m³","23/07/2018 15:00",1532353432
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","78 µg/m³","15h","Bona","37 µg/m³","15h","Bona","19 µg/m³","23/07/2018 15:00",1532353432
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"13h","--","--","13h","--","--",NA,NA,NA,"23/07/2018 15:00",1532353432
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","108 µg/m³","15h","Bona","11 µg/m³","15h","Bona","13 µg/m³","23/07/2018 15:00",1532353432
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 15:00",1532353432
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","24 µg/m³","15h","Bona","16 µg/m³","23/07/2018 15:00",1532353432
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"15h","Bona","111 µg/m³","15h","Bona","9 µg/m³",NA,NA,NA,"23/07/2018 15:00",1532353432
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"15h","Bona","15 µg/m³",NA,NA,NA,"23/07/2018 16:00",1532354703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"15h","Bona","61 µg/m³","15h","Bona","52 µg/m³","16h","Bona","19 µg/m³","23/07/2018 16:00",1532354703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"15h","Bona","78 µg/m³","15h","Bona","37 µg/m³","16h","Bona","20 µg/m³","23/07/2018 16:00",1532354703
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"14h","--","--","14h","--","--",NA,NA,NA,"23/07/2018 16:00",1532354703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"15h","Bona","108 µg/m³","15h","Bona","11 µg/m³","16h","Bona","13 µg/m³","23/07/2018 16:00",1532354703
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 16:00",1532354703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"15h","Bona","24 µg/m³","16h","Bona","16 µg/m³","23/07/2018 16:00",1532354703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"15h","Bona","111 µg/m³","15h","Bona","9 µg/m³",NA,NA,NA,"23/07/2018 16:00",1532354703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"16h","Bona","13 µg/m³",NA,NA,NA,"23/07/2018 17:00",1532358303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"16h","Bona","56 µg/m³","16h","Bona","58 µg/m³","17h","Bona","19 µg/m³","23/07/2018 17:00",1532358303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"16h","Bona","79 µg/m³","16h","Bona","30 µg/m³","17h","Bona","20 µg/m³","23/07/2018 17:00",1532358303
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"15h","--","--","15h","--","--",NA,NA,NA,"23/07/2018 17:00",1532358303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"16h","Bona","101 µg/m³","16h","Bona","11 µg/m³","17h","Bona","13 µg/m³","23/07/2018 17:00",1532358303
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 17:00",1532358303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"16h","Bona","26 µg/m³","17h","Bona","16 µg/m³","23/07/2018 17:00",1532358303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"16h","Bona","104 µg/m³","16h","Bona","7 µg/m³",NA,NA,NA,"23/07/2018 17:00",1532358303
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"17h","Bona","14 µg/m³",NA,NA,NA,"23/07/2018 17:00",1532361902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"17h","Bona","56 µg/m³","17h","Bona","54 µg/m³","17h","Bona","19 µg/m³","23/07/2018 17:00",1532361902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"17h","Bona","74 µg/m³","17h","Bona","32 µg/m³","17h","Bona","20 µg/m³","23/07/2018 17:00",1532361902
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"15h","--","--","15h","--","--",NA,NA,NA,"23/07/2018 17:00",1532361902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"17h","Bona","94 µg/m³","17h","Bona","10 µg/m³","17h","Bona","13 µg/m³","23/07/2018 17:00",1532361902
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 17:00",1532361902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"17h","Bona","38 µg/m³","17h","Bona","16 µg/m³","23/07/2018 17:00",1532361902
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"17h","Bona","99 µg/m³","17h","Bona","7 µg/m³",NA,NA,NA,"23/07/2018 17:00",1532361902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"18h","Bona","13 µg/m³",NA,NA,NA,"23/07/2018 19:00",1532365502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"18h","Bona","51 µg/m³","18h","Bona","56 µg/m³","19h","Bona","20 µg/m³","23/07/2018 19:00",1532365502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"18h","Bona","68 µg/m³","18h","Bona","32 µg/m³","19h","Bona","21 µg/m³","23/07/2018 19:00",1532365502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"17h","--","--","17h","--","--",NA,NA,NA,"23/07/2018 19:00",1532365502
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"18h","Bona","90 µg/m³","18h","Bona","11 µg/m³","19h","Bona","14 µg/m³","23/07/2018 19:00",1532365502
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 19:00",1532365502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"18h","Bona","36 µg/m³","19h","Bona","17 µg/m³","23/07/2018 19:00",1532365502
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","95 µg/m³","18h","Bona","8 µg/m³",NA,NA,NA,"23/07/2018 19:00",1532365502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"19h","Bona","11 µg/m³",NA,NA,NA,"23/07/2018 20:00",1532369102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","Bona","48 µg/m³","19h","Bona","45 µg/m³","20h","Bona","21 µg/m³","23/07/2018 20:00",1532369102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"19h","Bona","59 µg/m³","19h","Bona","33 µg/m³","20h","Bona","22 µg/m³","23/07/2018 20:00",1532369102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"19h","Bona","48 µg/m³","19h","Bona","33 µg/m³",NA,NA,NA,"23/07/2018 20:00",1532369102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"19h","Bona","82 µg/m³","19h","Bona","10 µg/m³","20h","Bona","14 µg/m³","23/07/2018 20:00",1532369102
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 20:00",1532369102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"19h","Bona","44 µg/m³","20h","Bona","18 µg/m³","23/07/2018 20:00",1532369102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"18h","Bona","95 µg/m³","18h","Bona","8 µg/m³",NA,NA,NA,"23/07/2018 20:00",1532369102
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"20h","Bona","10 µg/m³",NA,NA,NA,"23/07/2018 21:00",1532372705
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","Bona","47 µg/m³","20h","Bona","43 µg/m³","20h","Bona","21 µg/m³","23/07/2018 21:00",1532372705
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","62 µg/m³","20h","Bona","27 µg/m³","20h","Bona","22 µg/m³","23/07/2018 21:00",1532372705
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"20h","Bona","48 µg/m³","20h","Bona","33 µg/m³",NA,NA,NA,"23/07/2018 21:00",1532372705
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"20h","Bona","78 µg/m³","20h","Bona","12 µg/m³","20h","Bona","14 µg/m³","23/07/2018 21:00",1532372705
"Barcelona - Palau Reial","--","IZ","01","08019057",2.1151,41.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2018 21:00",1532372705
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","35 µg/m³","20h","Bona","18 µg/m³","23/07/2018 21:00",1532372705
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"20h","Bona","80 µg/m³","20h","Bona","12 µg/m³",NA,NA,NA,"23/07/2018 21:00",1532372705
