"nom_cabina","qualitat_aire","codi_dtes","zqa","codi_eoi","longitud","latitud","hora_o3","qualitat_o3","valor_o3","hora_no2","qualitat_no2","valor_no2","hora_pm10","qualitat_pm10","valor_pm10","generat","dateTime"
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"19h","--","--","19h","--","--","21h","Bona","27 µg/m³","13/09/2018 21:00",1536865502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"20h","Bona","66 µg/m³","20h","Bona","48 µg/m³",NA,NA,NA,"13/09/2018 21:00",1536865502
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,"19h","--","--","19h","--","--",NA,NA,NA,"13/09/2018 21:00",1536865502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"19h","--","--","19h","--","--","19h","--","--","13/09/2018 21:00",1536865502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"20h","Bona","74 µg/m³","20h","Bona","20 µg/m³","21h","Bona","22 µg/m³","13/09/2018 21:00",1536865502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"20h","Bona","46 µg/m³","21h","Bona","13 µg/m³","13/09/2018 21:00",1536865502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2018 21:00",1536865502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"21h","Bona","18 µg/m³",NA,NA,NA,"13/09/2018 22:00",1536869103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"20h","--","--","20h","--","--","22h","Bona","27 µg/m³","13/09/2018 22:00",1536869103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"21h","Bona","57 µg/m³","21h","Bona","53 µg/m³",NA,NA,NA,"13/09/2018 22:00",1536869103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"21h","Bona","57 µg/m³","21h","Bona","51 µg/m³",NA,NA,NA,"13/09/2018 22:00",1536869103
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"20h","--","--","20h","--","--","20h","--","--","13/09/2018 22:00",1536869103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"21h","Bona","64 µg/m³","21h","Bona","28 µg/m³","22h","Bona","23 µg/m³","13/09/2018 22:00",1536869103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"21h","Bona","33 µg/m³","22h","Bona","14 µg/m³","13/09/2018 22:00",1536869103
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2018 22:00",1536869103
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2018 23:00",1536872703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,NA,NA,NA,NA,NA,NA,"23h","Bona","27 µg/m³","13/09/2018 23:00",1536872703
"Barcelona - Gràcia","--","IJ","01","08019044",2.1534,41.3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2018 23:00",1536872703
"Barcelona - Ciutadella","--","IL","01","08019050",2.1874,41.3864,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2018 23:00",1536872703
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,NA,NA,NA,NA,NA,NA,"21h","--","--","13/09/2018 23:00",1536872703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"22h","Bona","43 µg/m³","22h","Bona","47 µg/m³","22h","Bona","23 µg/m³","13/09/2018 23:00",1536872703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"22h","Bona","36 µg/m³","22h","Bona","14 µg/m³","13/09/2018 23:00",1536872703
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13/09/2018 23:00",1536872703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","24 µg/m³",NA,NA,NA,"14/09/2018 0:00",1536876304
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","67 µg/m³","0h","Bona","61 µg/m³","0h","Bona","28 µg/m³","14/09/2018 0:00",1536876304
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","51 µg/m³","0h","Bona","44 µg/m³",NA,NA,NA,"14/09/2018 0:00",1536876304
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","63 µg/m³","0h","Bona","37 µg/m³",NA,NA,NA,"14/09/2018 0:00",1536876304
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"0h","Bona","7 µg/m³","0h","Bona","72 µg/m³","22h","--","--","14/09/2018 0:00",1536876304
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","37 µg/m³","0h","Bona","45 µg/m³","0h","Bona","23 µg/m³","14/09/2018 0:00",1536876304
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","35 µg/m³","0h","Bona","15 µg/m³","14/09/2018 0:00",1536876304
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,"22h","--","--","22h","--","--",NA,NA,NA,"14/09/2018 0:00",1536876304
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"0h","Bona","25 µg/m³",NA,NA,NA,"14/09/2018 1:00",1536879902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"0h","Bona","46 µg/m³","0h","Bona","35 µg/m³","1h","Bona","28 µg/m³","14/09/2018 1:00",1536879902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"0h","Bona","56 µg/m³","0h","Bona","35 µg/m³",NA,NA,NA,"14/09/2018 1:00",1536879902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"0h","Bona","74 µg/m³","0h","Bona","25 µg/m³",NA,NA,NA,"14/09/2018 1:00",1536879902
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"23h","--","--","23h","--","--","23h","--","--","14/09/2018 1:00",1536879902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"0h","Bona","50 µg/m³","0h","Bona","24 µg/m³","1h","Bona","23 µg/m³","14/09/2018 1:00",1536879902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"0h","Bona","26 µg/m³","1h","Bona","16 µg/m³","14/09/2018 1:00",1536879902
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 1:00",1536879902
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"1h","Bona","25 µg/m³",NA,NA,NA,"14/09/2018 2:00",1536883502
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"1h","Bona","42 µg/m³","1h","Bona","36 µg/m³","2h","Bona","28 µg/m³","14/09/2018 2:00",1536883502
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"1h","Bona","62 µg/m³","1h","Bona","27 µg/m³",NA,NA,NA,"14/09/2018 2:00",1536883502
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"1h","Bona","70 µg/m³","1h","Bona","23 µg/m³",NA,NA,NA,"14/09/2018 2:00",1536883502
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"0h","--","--","0h","--","--","0h","--","--","14/09/2018 2:00",1536883502
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","52 µg/m³","1h","Bona","25 µg/m³","1h","Bona","23 µg/m³","14/09/2018 2:00",1536883502
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"1h","Bona","26 µg/m³","1h","Bona","16 µg/m³","14/09/2018 2:00",1536883502
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 2:00",1536883502
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"2h","Bona","19 µg/m³",NA,NA,NA,"14/09/2018 3:00",1536887103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"2h","Bona","46 µg/m³","2h","Bona","28 µg/m³","3h","Bona","27 µg/m³","14/09/2018 3:00",1536887103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"2h","Bona","62 µg/m³","2h","Bona","26 µg/m³",NA,NA,NA,"14/09/2018 3:00",1536887103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"2h","Bona","66 µg/m³","2h","Bona","22 µg/m³",NA,NA,NA,"14/09/2018 3:00",1536887103
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"1h","--","--","1h","--","--","1h","--","--","14/09/2018 3:00",1536887103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"1h","Bona","52 µg/m³","1h","Bona","25 µg/m³","3h","Bona","23 µg/m³","14/09/2018 3:00",1536887103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"2h","Bona","22 µg/m³","3h","Bona","16 µg/m³","14/09/2018 3:00",1536887103
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 3:00",1536887103
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","15 µg/m³",NA,NA,NA,"14/09/2018 4:00",1536890703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"3h","Bona","50 µg/m³","3h","Bona","24 µg/m³","3h","Bona","27 µg/m³","14/09/2018 4:00",1536890703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"3h","Bona","70 µg/m³","3h","Bona","16 µg/m³",NA,NA,NA,"14/09/2018 4:00",1536890703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"3h","Bona","64 µg/m³","3h","Bona","21 µg/m³",NA,NA,NA,"14/09/2018 4:00",1536890703
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"2h","--","--","2h","--","--","2h","--","--","14/09/2018 4:00",1536890703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"3h","Bona","64 µg/m³","3h","Bona","11 µg/m³","4h","Bona","22 µg/m³","14/09/2018 4:00",1536890703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"3h","Bona","31 µg/m³","4h","Bona","16 µg/m³","14/09/2018 4:00",1536890703
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 4:00",1536890703
"Barcelona - Sants","Bona","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"3h","Bona","15 µg/m³",NA,NA,NA,"14/09/2018 5:00",1536894303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"4h","Bona","50 µg/m³","4h","Bona","22 µg/m³","5h","Bona","27 µg/m³","14/09/2018 5:00",1536894303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"4h","Bona","56 µg/m³","4h","Bona","27 µg/m³",NA,NA,NA,"14/09/2018 5:00",1536894303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"4h","Bona","55 µg/m³","4h","Bona","21 µg/m³",NA,NA,NA,"14/09/2018 5:00",1536894303
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"3h","--","--","3h","--","--","3h","--","--","14/09/2018 5:00",1536894303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"4h","Bona","62 µg/m³","4h","Bona","12 µg/m³","5h","Bona","23 µg/m³","14/09/2018 5:00",1536894303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"4h","Bona","28 µg/m³","5h","Bona","17 µg/m³","14/09/2018 5:00",1536894303
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 5:00",1536894303
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","--","--",NA,NA,NA,"14/09/2018 6:00",1536897903
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"5h","Bona","34 µg/m³","5h","Bona","37 µg/m³","6h","Bona","27 µg/m³","14/09/2018 6:00",1536897903
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"5h","Bona","56 µg/m³","5h","Bona","25 µg/m³",NA,NA,NA,"14/09/2018 6:00",1536897903
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"5h","Bona","24 µg/m³","5h","Bona","26 µg/m³",NA,NA,NA,"14/09/2018 6:00",1536897903
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"4h","--","--","4h","--","--","4h","--","--","14/09/2018 6:00",1536897903
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"5h","Bona","49 µg/m³","5h","Bona","18 µg/m³","6h","Bona","23 µg/m³","14/09/2018 6:00",1536897903
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"5h","Bona","22 µg/m³","6h","Bona","17 µg/m³","14/09/2018 6:00",1536897903
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 6:00",1536897903
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"4h","--","--",NA,NA,NA,"14/09/2018 7:00",1536901503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"6h","Bona","7 µg/m³","6h","Bona","61 µg/m³","6h","Bona","27 µg/m³","14/09/2018 7:00",1536901503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"6h","Bona","29 µg/m³","6h","Bona","41 µg/m³",NA,NA,NA,"14/09/2018 7:00",1536901503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"6h","Bona","14 µg/m³","6h","Bona","26 µg/m³",NA,NA,NA,"14/09/2018 7:00",1536901503
"Barcelona - Vall Hebron","--","IN","01","08019054",2.148,41.4261,"4h","--","--","4h","--","--","4h","--","--","14/09/2018 7:00",1536901503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"6h","Bona","36 µg/m³","6h","Bona","19 µg/m³","7h","Bona","23 µg/m³","14/09/2018 7:00",1536901503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"6h","Bona","32 µg/m³","7h","Bona","18 µg/m³","14/09/2018 7:00",1536901503
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 7:00",1536901503
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"6h","--","--",NA,NA,NA,"14/09/2018 8:00",1536905103
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"7h","Bona","8 µg/m³","7h","Bona","60 µg/m³","8h","Bona","28 µg/m³","14/09/2018 8:00",1536905103
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"7h","Bona","15 µg/m³","7h","Bona","52 µg/m³",NA,NA,NA,"14/09/2018 8:00",1536905103
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"7h","Bona","5 µg/m³","7h","Bona","34 µg/m³",NA,NA,NA,"14/09/2018 8:00",1536905103
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"7h","Bona","18 µg/m³","7h","Bona","43 µg/m³","8h","Bona","23 µg/m³","14/09/2018 8:00",1536905103
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","32 µg/m³","7h","Bona","23 µg/m³","8h","Bona","23 µg/m³","14/09/2018 8:00",1536905103
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"7h","Bona","43 µg/m³","8h","Bona","18 µg/m³","14/09/2018 8:00",1536905103
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 8:00",1536905103
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","--","--",NA,NA,NA,"14/09/2018 9:00",1536908703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"8h","Bona","2 µg/m³","8h","Bona","80 µg/m³","9h","Bona","28 µg/m³","14/09/2018 9:00",1536908703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"8h","Bona","7 µg/m³","8h","Bona","66 µg/m³",NA,NA,NA,"14/09/2018 9:00",1536908703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"8h","Bona","1 µg/m³","8h","Bona","46 µg/m³",NA,NA,NA,"14/09/2018 9:00",1536908703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"8h","Bona","8 µg/m³","8h","Bona","43 µg/m³","9h","Bona","23 µg/m³","14/09/2018 9:00",1536908703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"7h","Bona","32 µg/m³","7h","Bona","23 µg/m³","9h","Bona","22 µg/m³","14/09/2018 9:00",1536908703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"8h","Bona","47 µg/m³","9h","Bona","19 µg/m³","14/09/2018 9:00",1536908703
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 9:00",1536908703
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"7h","--","--",NA,NA,NA,"14/09/2018 10:00",1536912302
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"9h","Bona","3 µg/m³","9h","Bona","88 µg/m³","9h","Bona","29 µg/m³","14/09/2018 10:00",1536912302
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"9h","Bona","5 µg/m³","9h","Bona","71 µg/m³",NA,NA,NA,"14/09/2018 10:00",1536912302
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"9h","Bona","2 µg/m³","9h","Bona","52 µg/m³",NA,NA,NA,"14/09/2018 10:00",1536912302
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"9h","Bona","12 µg/m³","9h","Bona","39 µg/m³","9h","Bona","23 µg/m³","14/09/2018 10:00",1536912302
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"9h","Bona","6 µg/m³","9h","Bona","64 µg/m³","10h","Bona","23 µg/m³","14/09/2018 10:00",1536912302
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"9h","Bona","53 µg/m³","10h","Bona","19 µg/m³","14/09/2018 10:00",1536912302
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 10:00",1536912302
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"9h","--","--",NA,NA,NA,"14/09/2018 11:00",1536915902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"10h","Bona","15 µg/m³","10h","Bona","73 µg/m³","11h","Bona","30 µg/m³","14/09/2018 11:00",1536915902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"10h","Bona","23 µg/m³","10h","Bona","64 µg/m³",NA,NA,NA,"14/09/2018 11:00",1536915902
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"10h","Bona","15 µg/m³","10h","Bona","58 µg/m³",NA,NA,NA,"14/09/2018 11:00",1536915902
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"10h","Bona","32 µg/m³","10h","Bona","31 µg/m³","11h","Bona","24 µg/m³","14/09/2018 11:00",1536915902
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"10h","Bona","27 µg/m³","10h","Bona","50 µg/m³","11h","Bona","24 µg/m³","14/09/2018 11:00",1536915902
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"10h","Bona","54 µg/m³","11h","Bona","20 µg/m³","14/09/2018 11:00",1536915902
"Barcelona - Observ Fabra","--","OF","01","08019058",2.1239,41.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/09/2018 11:00",1536915902
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","--","--",NA,NA,NA,"14/09/2018 12:00",1536919503
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"11h","Bona","19 µg/m³","11h","Bona","79 µg/m³","12h","Bona","30 µg/m³","14/09/2018 12:00",1536919503
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"11h","Bona","34 µg/m³","11h","Bona","59 µg/m³",NA,NA,NA,"14/09/2018 12:00",1536919503
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"11h","Bona","33 µg/m³","11h","Bona","37 µg/m³",NA,NA,NA,"14/09/2018 12:00",1536919503
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"11h","Bona","50 µg/m³","11h","Bona","25 µg/m³","12h","Bona","25 µg/m³","14/09/2018 12:00",1536919503
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"11h","Bona","43 µg/m³","11h","Bona","36 µg/m³","12h","Bona","24 µg/m³","14/09/2018 12:00",1536919503
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"11h","Bona","46 µg/m³","12h","Bona","20 µg/m³","14/09/2018 12:00",1536919503
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"11h","Bona","64 µg/m³","11h","Bona","19 µg/m³",NA,NA,NA,"14/09/2018 12:00",1536919503
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"10h","--","--",NA,NA,NA,"14/09/2018 13:00",1536923102
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"12h","Bona","37 µg/m³","12h","Bona","62 µg/m³","12h","Bona","30 µg/m³","14/09/2018 13:00",1536923102
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"12h","Bona","50 µg/m³","12h","Bona","59 µg/m³",NA,NA,NA,"14/09/2018 13:00",1536923102
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"12h","Bona","65 µg/m³","12h","Bona","16 µg/m³",NA,NA,NA,"14/09/2018 13:00",1536923102
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"12h","Bona","58 µg/m³","12h","Bona","30 µg/m³","12h","Bona","25 µg/m³","14/09/2018 13:00",1536923102
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"12h","Bona","48 µg/m³","12h","Bona","35 µg/m³","13h","Bona","24 µg/m³","14/09/2018 13:00",1536923102
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"12h","Bona","19 µg/m³","13h","Bona","20 µg/m³","14/09/2018 13:00",1536923102
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"12h","Bona","60 µg/m³","12h","Bona","29 µg/m³",NA,NA,NA,"14/09/2018 13:00",1536923102
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"12h","--","--",NA,NA,NA,"14/09/2018 14:00",1536926703
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"13h","Bona","52 µg/m³","13h","Bona","55 µg/m³","14h","Bona","30 µg/m³","14/09/2018 14:00",1536926703
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"13h","Bona","57 µg/m³","13h","Bona","58 µg/m³",NA,NA,NA,"14/09/2018 14:00",1536926703
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"13h","Bona","88 µg/m³","13h","Bona","11 µg/m³",NA,NA,NA,"14/09/2018 14:00",1536926703
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"13h","Bona","78 µg/m³","13h","Bona","19 µg/m³","14h","Bona","26 µg/m³","14/09/2018 14:00",1536926703
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"13h","Bona","51 µg/m³","13h","Bona","39 µg/m³","14h","Bona","24 µg/m³","14/09/2018 14:00",1536926703
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"13h","Bona","17 µg/m³","14h","Bona","19 µg/m³","14/09/2018 14:00",1536926703
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"12h","Bona","60 µg/m³","12h","Bona","29 µg/m³",NA,NA,NA,"14/09/2018 14:00",1536926703
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","--","--",NA,NA,NA,"14/09/2018 15:00",1536930303
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"14h","Bona","56 µg/m³","14h","Bona","63 µg/m³","15h","Bona","30 µg/m³","14/09/2018 15:00",1536930303
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"14h","Bona","69 µg/m³","14h","Bona","52 µg/m³",NA,NA,NA,"14/09/2018 15:00",1536930303
"Barcelona - Ciutadella","Bona","IL","01","08019050",2.1874,41.3864,"14h","Bona","98 µg/m³","14h","Bona","8 µg/m³",NA,NA,NA,"14/09/2018 15:00",1536930303
"Barcelona - Vall Hebron","Bona","IN","01","08019054",2.148,41.4261,"14h","Bona","89 µg/m³","14h","Bona","18 µg/m³","15h","Bona","26 µg/m³","14/09/2018 15:00",1536930303
"Barcelona - Palau Reial","Bona","IZ","01","08019057",2.1151,41.3875,"14h","Bona","64 µg/m³","14h","Bona","34 µg/m³","15h","Bona","24 µg/m³","14/09/2018 15:00",1536930303
"Barcelona - Poblenou","Bona","I2","01","08019004",2.2045,41.4039,NA,NA,NA,"14h","Bona","17 µg/m³","15h","Bona","19 µg/m³","14/09/2018 15:00",1536930303
"Barcelona - Observ Fabra","Bona","OF","01","08019058",2.1239,41.4183,"14h","Bona","85 µg/m³","14h","Bona","23 µg/m³",NA,NA,NA,"14/09/2018 15:00",1536930303
"Barcelona - Sants","--","ID","01","08019042",2.1331,41.3788,NA,NA,NA,"13h","--","--",NA,NA,NA,"14/09/2018 16:00",1536933902
"Barcelona - Eixample","Bona","IH","01","08019043",2.1538,41.3853,"15h","Bona","50 µg/m³","15h","Bona","72 µg/m³","15h","Bona","30 µg/m³","14/09/2018 16:00",1536933902
"Barcelona - Gràcia","Bona","IJ","01","08019044",2.1534,41.3987,"14h","Bona","69 µg/m³","14h","Bona","52 µg/m³",NA,NA,NA,"14/09/2018 16:00",1536933902
